DEPTH,GR,NPHI,RHOB,RT,DEPTH
4032.9,29.885,0.208,2.236,112.859,4032.9
4033.0,30.977,0.204,2.229,89.379,4033.0
4033.1,30.736,0.203,2.212,73.414,4033.1
4033.2,29.744,0.203,2.194,61.384,4033.2
4033.3,27.602,0.203,2.181,56.607,4033.3
4033.4,28.059,0.203,2.173,59.577,4033.4
4033.5,28.235,0.202,2.168,64.083,4033.5
4033.6,27.995,0.202,2.165,143.862,4033.6
4033.7,27.607,0.203,2.161,124.782,4033.7
4033.8,27.571,0.204,2.156,112.859,4033.8
4033.9,27.941,0.205,2.152,89.217,4033.9
4034.0,27.527,0.204,2.148,83.754,4034.0
4034.1,28.789,0.204,2.146,67.101,4034.1
4034.2,27.203,0.204,2.145,58.818,4034.2
4034.3,25.624,0.206,2.145,57.46,4034.3
4034.4,25.41,0.205,2.146,53.946,4034.4
4034.5,24.955,0.203,2.146,50.223,4034.5
4034.6,24.318,0.199,2.144,48.195,4034.6
4034.7,25.458,0.198,2.142,43.691,4034.7
4034.8,27.855,0.198,2.14,43.967,4034.8
4034.9,26.543,0.198,2.138,43.572,4034.9
4035.0,27.49,0.2,2.137,40.711,4035.0
4035.1,28.552,0.203,2.135,37.741,4035.1
4035.2,28.985,0.206,2.135,36.337,4035.2
4035.3,27.975,0.21,2.135,34.964,4035.3
4035.4,26.487,0.205,2.135,34.999,4035.4
4035.5,26.219,0.203,2.133,33.745,4035.5
4035.6,28.001,0.204,2.131,33.959,4035.6
4035.7,26.763,0.199,2.13,33.352,4035.7
4035.8,26.978,0.197,2.13,33.142,4035.8
4035.9,26.952,0.196,2.132,32.9,4035.9
4036.0,26.835,0.196,2.134,32.934,4036.0
4036.1,27.233,0.199,2.137,32.662,4036.1
4036.2,27.299,0.203,2.138,33.037,4036.2
4036.3,28.212,0.206,2.139,32.39,4036.3
4036.4,25.739,0.206,2.139,32.224,4036.4
4036.5,24.02,0.206,2.138,32.425,4036.5
4036.6,23.946,0.205,2.136,32.713,4036.6
4036.7,24.916,0.204,2.134,32.765,4036.7
4036.8,26.35,0.205,2.132,33.388,4036.8
4036.9,26.81,0.207,2.131,33.248,4036.9
4037.0,26.513,0.208,2.129,33.317,4037.0
4037.1,26.517,0.209,2.129,33.143,4037.1
4037.2,25.881,0.208,2.129,33.108,4037.2
4037.3,24.941,0.209,2.128,33.281,4037.3
4037.4,25.834,0.211,2.126,32.833,4037.4
4037.5,25.956,0.214,2.124,33.143,4037.5
4037.6,25.728,0.215,2.123,33.039,4037.6
4037.7,24.448,0.214,2.122,33.247,4037.7
4037.8,24.761,0.209,2.122,32.831,4037.8
4037.9,26.307,0.204,2.121,32.593,4037.9
4038.0,26.21,0.204,2.121,32.661,4038.0
4038.1,25.86,0.2,2.121,32.628,4038.1
4038.2,27.068,0.203,2.122,32.729,4038.2
4038.3,26.437,0.203,2.123,32.798,4038.3
4038.4,25.375,0.204,2.123,32.97,4038.4
4038.5,25.606,0.205,2.122,33.074,4038.5
4038.6,24.606,0.205,2.12,33.179,4038.6
4038.7,24.622,0.201,2.118,33.566,4038.7
4038.8,25.909,0.204,2.117,33.709,4038.8
4038.9,24.349,0.205,2.116,33.999,4038.9
4039.0,23.703,0.205,2.117,34.701,4039.0
4039.1,24.072,0.202,2.118,35.215,4039.1
4039.2,23.693,0.203,2.118,35.978,4039.2
4039.3,22.121,0.202,2.117,36.06,4039.3
4039.4,23.238,0.2,2.115,36.672,4039.4
4039.5,23.714,0.198,2.114,37.988,4039.5
4039.6,24.322,0.196,2.114,39.505,4039.6
4039.7,25.097,0.196,2.114,40.335,4039.7
4039.8,25.801,0.198,2.114,42.503,4039.8
4039.9,26.354,0.202,2.114,43.198,4039.9
4040.0,26.069,0.206,2.114,43.591,4040.0
4040.1,26.071,0.211,2.113,47.497,4040.1
4040.2,25.573,0.214,2.112,50.193,4040.2
4040.3,25.151,0.211,2.111,52.574,4040.3
4040.4,24.082,0.21,2.111,57.483,4040.4
4040.5,24.836,0.208,2.113,62.224,4040.5
4040.6,25.539,0.206,2.116,71.136,4040.6
4040.7,25.908,0.204,2.119,87.388,4040.7
4040.8,26.146,0.202,2.123,99.617,4040.8
4040.9,26.41,0.2,2.128,108.767,4040.9
4041.0,26.98,0.198,2.132,139.478,4041.0
4041.1,27.407,0.198,2.135,231.103,4041.1
4041.2,27.462,0.199,2.138,262.411,4041.2
4041.3,25.361,0.2,2.144,1335.722,4041.3
4041.4,27.923,0.202,2.155,62290.77,4041.4
4041.5,29.23,0.203,2.17,62290.77,4041.5
4041.6,30.636,0.207,2.187,62290.77,4041.6
4041.7,31.032,0.208,2.205,62290.77,4041.7
4041.8,34.549,0.208,2.227,62290.77,4041.8
4041.9,36.215,0.203,2.252,62290.77,4041.9
4042.0,37.737,0.202,2.28,62290.77,4042.0
4042.1,39.241,0.203,2.308,62290.77,4042.1
4042.2,42.642,0.203,2.327,62290.77,4042.2
4042.3,43.371,0.207,2.335,62290.77,4042.3
4042.4,44.693,0.213,2.336,62290.77,4042.4
4042.5,46.374,0.217,2.337,62290.77,4042.5
4042.6,46.203,0.219,2.349,62290.77,4042.6
4042.7,47.594,0.22,2.371,62125.641,4042.7
4042.8,49.736,0.221,2.404,3786.547,4042.8
4042.9,53.094,0.226,2.444,165.781,4042.9
4043.0,55.9,0.234,2.486,38.133,4043.0
4043.1,57.42,0.244,2.525,28.883,4043.1
4043.2,55.325,0.253,2.555,10.874,4043.2
4043.3,53.595,0.259,2.57,5.953,4043.3
4043.4,51.545,0.259,2.57,4.049,4043.4
4043.5,48.638,0.254,2.555,2.965,4043.5
4043.6,46.17,0.245,2.53,3.749,4043.6
4043.7,48.17,0.235,2.498,5.632,4043.7
4043.8,50.971,0.229,2.463,5.113,4043.8
4043.9,51.593,0.227,2.429,4.837,4043.9
4044.0,50.876,0.228,2.399,4.481,4044.0
4044.1,49.971,0.228,2.375,3.763,4044.1
4044.2,47.455,0.224,2.355,6.438,4044.2
4044.3,47.48,0.222,2.335,8.287,4044.3
4044.4,46.117,0.218,2.314,12.043,4044.4
4044.5,45.224,0.215,2.293,18.656,4044.5
4044.6,44.046,0.214,2.279,27.295,4044.6
4044.7,43.026,0.21,2.271,29.921,4044.7
4044.8,42.605,0.204,2.267,25.805,4044.8
4044.9,41.454,0.201,2.262,23.44,4044.9
4045.0,39.874,0.205,2.257,24.314,4045.0
4045.1,38.71,0.209,2.252,24.457,4045.1
4045.2,37.977,0.21,2.251,21.919,4045.2
4045.3,40.216,0.211,2.252,21.257,4045.3
4045.4,39.439,0.21,2.254,19.26,4045.4
4045.5,37.814,0.212,2.256,18.187,4045.5
4045.6,37.573,0.211,2.257,17.745,4045.6
4045.7,38.321,0.211,2.257,16.4,4045.7
4045.8,40.472,0.212,2.255,15.965,4045.8
4045.9,39.941,0.212,2.25,15.88,4045.9
4046.0,39.336,0.212,2.245,15.215,4046.0
4046.1,39.146,0.211,2.24,15.421,4046.1
4046.2,37.409,0.205,2.236,15.755,4046.2
4046.3,37.846,0.204,2.235,15.498,4046.3
4046.4,35.922,0.203,2.235,16.072,4046.4
4046.5,35.823,0.204,2.237,15.405,4046.5
4046.6,35.606,0.205,2.239,15.493,4046.6
4046.7,35.28,0.204,2.239,14.38,4046.7
4046.8,35.233,0.204,2.238,13.61,4046.8
4046.9,36.291,0.199,2.237,13.609,4046.9
4047.0,36.683,0.196,2.238,13.419,4047.0
4047.1,35.898,0.196,2.24,13.123,4047.1
4047.2,37.962,0.198,2.24,13.14,4047.2
4047.3,37.156,0.199,2.238,13.519,4047.3
4047.4,35.949,0.201,2.232,13.737,4047.4
4047.5,35.164,0.199,2.225,14.021,4047.5
4047.6,34.31,0.197,2.222,14.153,4047.6
4047.7,35.058,0.194,2.223,14.443,4047.7
4047.8,35.868,0.195,2.225,15.106,4047.8
4047.9,36.258,0.193,2.227,15.177,4047.9
4048.0,35.06,0.193,2.227,15.905,4048.0
4048.1,35.834,0.193,2.225,16.334,4048.1
4048.2,36.889,0.193,2.22,16.896,4048.2
4048.3,35.719,0.194,2.213,17.086,4048.3
4048.4,35.575,0.195,2.207,17.573,4048.4
4048.5,35.718,0.195,2.203,17.663,4048.5
4048.6,36.356,0.194,2.202,18.46,4048.6
4048.7,37.039,0.193,2.205,18.729,4048.7
4048.8,36.106,0.191,2.211,19.239,4048.8
4048.9,35.13,0.19,2.216,20.806,4048.9
4049.0,34.999,0.188,2.222,21.433,4049.0
4049.1,34.431,0.186,2.228,21.415,4049.1
4049.2,34.531,0.181,2.233,21.365,4049.2
4049.3,33.27,0.179,2.238,21.607,4049.3
4049.4,34.901,0.176,2.244,22.173,4049.4
4049.5,34.951,0.174,2.254,22.767,4049.5
4049.6,33.209,0.172,2.269,23.558,4049.6
4049.7,33.589,0.171,2.285,23.984,4049.7
4049.8,33.56,0.171,2.297,24.849,4049.8
4049.9,33.698,0.172,2.3,25.223,4049.9
4050.0,32.53,0.172,2.297,25.857,4050.0
4050.1,33.479,0.173,2.291,27.698,4050.1
4050.2,33.517,0.173,2.287,27.856,4050.2
4050.3,32.684,0.175,2.286,28.581,4050.3
4050.4,31.802,0.18,2.288,30.63,4050.4
4050.5,33.156,0.181,2.29,41.895,4050.5
4050.6,34.704,0.183,2.291,38.283,4050.6
4050.7,34.625,0.184,2.292,35.301,4050.7
4050.8,34.407,0.185,2.293,45.983,4050.8
4050.9,35.315,0.19,2.298,73.85,4050.9
4051.0,36.813,0.192,2.306,71.858,4051.0
4051.1,35.853,0.194,2.319,73.881,4051.1
4051.2,35.473,0.197,2.337,82.977,4051.2
4051.3,36.933,0.198,2.355,91.257,4051.3
4051.4,39.343,0.201,2.371,78.447,4051.4
4051.5,39.045,0.201,2.381,68.734,4051.5
4051.6,39.92,0.2,2.382,74.808,4051.6
4051.7,42.69,0.197,2.377,119.123,4051.7
4051.8,44.695,0.195,2.367,362.501,4051.8
4051.9,44.418,0.195,2.356,1332.636,4051.9
4052.0,45.663,0.194,2.346,2562.326,4052.0
4052.1,44.689,0.197,2.338,62290.77,4052.1
4052.2,44.419,0.196,2.328,62290.77,4052.2
4052.3,43.986,0.196,2.314,62290.77,4052.3
4052.4,42.605,0.191,2.294,62290.77,4052.4
4052.5,39.882,0.191,2.272,62290.77,4052.5
4052.6,37.11,0.188,2.251,62290.77,4052.6
4052.7,36.4,0.185,2.232,62290.77,4052.7
4052.8,36.496,0.181,2.217,62290.77,4052.8
4052.9,35.335,0.18,2.208,62290.77,4052.9
4053.0,34.044,0.181,2.205,62290.77,4053.0
4053.1,33.081,0.183,2.205,62290.77,4053.1
4053.2,31.305,0.187,2.205,62290.77,4053.2
4053.3,32.46,0.188,2.205,62290.77,4053.3
4053.4,33.876,0.185,2.206,62290.77,4053.4
4053.5,32.066,0.182,2.21,62290.77,4053.5
4053.6,33.587,0.181,2.217,62290.77,4053.6
4053.7,33.59,0.184,2.228,62290.77,4053.7
4053.8,34.471,0.189,2.242,62290.77,4053.8
4053.9,35.529,0.196,2.255,62290.77,4053.9
4054.0,35.374,0.195,2.265,62290.77,4054.0
4054.1,34.505,0.197,2.273,62290.77,4054.1
4054.2,32.23,0.195,2.279,62290.77,4054.2
4054.3,28.994,0.192,2.281,62290.77,4054.3
4054.4,29.06,0.187,2.276,62115.887,4054.4
4054.5,28.021,0.185,2.26,341.009,4054.5
4054.6,27.282,0.185,2.238,69.194,4054.6
4054.7,27.327,0.18,2.216,65.681,4054.7
4054.8,27.037,0.183,2.2,96.713,4054.8
4054.9,29.455,0.183,2.19,116.219,4054.9
4055.0,28.198,0.187,2.188,219.288,4055.0
4055.1,28.61,0.193,2.19,347.414,4055.1
4055.2,31.196,0.196,2.198,21468.758,4055.2
4055.3,31.28,0.197,2.211,36264.824,4055.3
4055.4,33.517,0.197,2.227,12469.222,4055.4
4055.5,33.539,0.198,2.246,311.919,4055.5
4055.6,34.71,0.196,2.263,426.721,4055.6
4055.7,32.991,0.199,2.274,815.136,4055.7
4055.8,31.831,0.197,2.277,308.231,4055.8
4055.9,31.661,0.195,2.272,181.945,4055.9
4056.0,34.721,0.191,2.261,238.873,4056.0
4056.1,35.287,0.193,2.249,197.145,4056.1
4056.2,34.893,0.199,2.238,602.719,4056.2
4056.3,36.236,0.202,2.23,31646.672,4056.3
4056.4,37.032,0.198,2.225,62290.77,4056.4
4056.5,35.086,0.197,2.223,62290.77,4056.5
4056.6,36.529,0.194,2.226,62290.77,4056.6
4056.7,37.664,0.192,2.231,62290.77,4056.7
4056.8,38.216,0.195,2.236,62290.77,4056.8
4056.9,37.55,0.2,2.241,62290.77,4056.9
4057.0,38.312,0.202,2.249,62290.77,4057.0
4057.1,38.314,0.203,2.259,62290.77,4057.1
4057.2,38.694,0.203,2.273,62290.77,4057.2
4057.3,37.653,0.206,2.288,62290.77,4057.3
4057.4,37.958,0.206,2.304,62290.77,4057.4
4057.5,39.386,0.203,2.32,62290.77,4057.5
4057.6,40.187,0.202,2.334,62290.77,4057.6
4057.7,39.166,0.202,2.343,62203.527,4057.7
4057.8,38.276,0.203,2.346,31297.932,4057.8
4057.9,38.944,0.204,2.346,132.389,4057.9
4058.0,38.844,0.204,2.35,46.407,4058.0
4058.1,38.083,0.202,2.363,17.93,4058.1
4058.2,39.053,0.197,2.39,14.053,4058.2
4058.3,39.998,0.193,2.426,10.043,4058.3
4058.4,39.743,0.19,2.458,7.686,4058.4
4058.5,42.768,0.185,2.475,6.247,4058.5
4058.6,43.103,0.18,2.472,5.05,4058.6
4058.7,42.917,0.173,2.458,4.633,4058.7
4058.8,41.805,0.166,2.44,4.807,4058.8
4058.9,39.505,0.162,2.427,5.701,4058.9
4059.0,41.995,0.159,2.42,6.746,4059.0
4059.1,42.06,0.159,2.415,6.117,4059.1
4059.2,42.138,0.159,2.41,7.157,4059.2
4059.3,39.972,0.157,2.403,8.225,4059.3
4059.4,38.199,0.161,2.396,9.529,4059.4
4059.5,39.107,0.163,2.388,10.207,4059.5
4059.6,38.371,0.165,2.381,11.222,4059.6
4059.7,40.265,0.168,2.378,12.771,4059.7
4059.8,37.439,0.169,2.382,14.115,4059.8
4059.9,37.464,0.167,2.394,12.665,4059.9
4060.0,37.448,0.164,2.409,13.603,4060.0
4060.1,38.15,0.162,2.423,14.052,4060.1
4060.2,39.531,0.158,2.433,15.93,4060.2
4060.3,41.834,0.159,2.442,14.861,4060.3
4060.4,42.933,0.158,2.451,12.342,4060.4
4060.5,46.823,0.162,2.462,10.531,4060.5
4060.6,52.338,0.169,2.474,9.875,4060.6
4060.7,59.87,0.178,2.49,7.2,4060.7
4060.8,67.318,0.187,2.509,4.191,4060.8
4060.9,70.196,0.196,2.528,6.368,4060.9
4061.0,74.563,0.2,2.545,6.474,4061.0
4061.1,74.497,0.199,2.555,4.416,4061.1
4061.2,72.919,0.196,2.561,3.548,4061.2
4061.3,70.636,0.194,2.563,4.531,4061.3
4061.4,70.408,0.196,2.563,4.816,4061.4
4061.5,72.71,0.199,2.561,2.8,4061.5
4061.6,73.232,0.2,2.56,3.402,4061.6
4061.7,72.735,0.199,2.562,5.274,4061.7
4061.8,72.29,0.198,2.567,8.293,4061.8
4061.9,71.639,0.197,2.572,5.616,4061.9
4062.0,72.703,0.197,2.575,5.744,4062.0
4062.1,69.874,0.194,2.574,6.502,4062.1
4062.2,67.966,0.194,2.57,6.863,4062.2
4062.3,67.211,0.196,2.565,7.835,4062.3
4062.4,67.25,0.194,2.563,9.95,4062.4
4062.5,65.501,0.191,2.562,14.259,4062.5
4062.6,61.504,0.185,2.562,13.908,4062.6
4062.7,56.366,0.178,2.558,14.328,4062.7
4062.8,48.819,0.172,2.542,52.061,4062.8
4062.9,43.972,0.167,2.513,2123.617,4062.9
4063.0,39.337,0.163,2.472,338.857,4063.0
4063.1,36.26,0.16,2.429,219.952,4063.1
4063.2,33.184,0.158,2.396,31290.799,4063.2
4063.3,30.296,0.155,2.375,62290.77,4063.3
4063.4,28.292,0.152,2.361,62290.77,4063.4
4063.5,29.159,0.15,2.348,62290.77,4063.5
4063.6,27.294,0.15,2.335,62290.77,4063.6
4063.7,26.193,0.154,2.323,62290.77,4063.7
4063.8,25.005,0.153,2.311,62290.77,4063.8
4063.9,25.678,0.154,2.3,62290.77,4063.9
4064.0,24.759,0.155,2.289,62290.77,4064.0
4064.1,23.514,0.156,2.282,62290.77,4064.1
4064.2,23.626,0.155,2.278,62290.77,4064.2
4064.3,23.605,0.151,2.277,62290.77,4064.3
4064.4,24.548,0.154,2.275,62290.77,4064.4
4064.5,23.555,0.156,2.274,62290.77,4064.5
4064.6,22.394,0.153,2.275,62290.77,4064.6
4064.7,22.208,0.152,2.277,62118.207,4064.7
4064.8,23.046,0.151,2.28,1160.516,4064.8
4064.9,22.436,0.15,2.286,226.27,4064.9
4065.0,22.336,0.151,2.291,165.94,4065.0
4065.1,22.242,0.152,2.294,94.426,4065.1
4065.2,23.614,0.152,2.292,77.139,4065.2
4065.3,25.57,0.156,2.283,57.929,4065.3
4065.4,28.804,0.167,2.268,63.11,4065.4
4065.5,31.477,0.18,2.25,58.911,4065.5
4065.6,31.12,0.19,2.235,57.986,4065.6
4065.7,30.765,0.201,2.219,57.05,4065.7
4065.8,31.466,0.206,2.211,51.797,4065.8
4065.9,31.245,0.208,2.206,46.359,4065.9
4066.0,29.793,0.208,2.205,43.969,4066.0
4066.1,31.08,0.209,2.203,44.241,4066.1
4066.2,32.976,0.209,2.199,41.316,4066.2
4066.3,33.543,0.208,2.194,41.212,4066.3
4066.4,32.616,0.207,2.189,40.09,4066.4
4066.5,31.469,0.205,2.186,40.473,4066.5
4066.6,31.217,0.203,2.187,39.996,4066.6
4066.7,31.291,0.202,2.191,40.862,4066.7
4066.8,29.604,0.203,2.196,39.103,4066.8
4066.9,30.858,0.203,2.202,38.868,4066.9
4067.0,29.623,0.205,2.21,36.256,4067.0
4067.1,29.962,0.204,2.221,34.885,4067.1
4067.2,32.415,0.205,2.236,33.801,4067.2
4067.3,30.064,0.202,2.252,32.363,4067.3
4067.4,28.93,0.2,2.263,34.299,4067.4
4067.5,30.044,0.199,2.261,37.426,4067.5
4067.6,30.768,0.199,2.244,38.652,4067.6
4067.7,30.822,0.199,2.218,39.523,4067.7
4067.8,28.392,0.198,2.193,39.709,4067.8
4067.9,29.206,0.197,2.174,39.756,4067.9
4068.0,28.966,0.196,2.165,39.758,4068.0
4068.1,28.049,0.198,2.162,40.281,4068.1
4068.2,27.522,0.2,2.159,40.329,4068.2
4068.3,26.762,0.2,2.156,40.187,4068.3
4068.4,28.078,0.199,2.152,41.067,4068.4
4068.5,29.928,0.197,2.149,41.621,4068.5
4068.6,30.004,0.195,2.147,42.24,4068.6
4068.7,28.068,0.19,2.147,42.845,4068.7
4068.8,26.925,0.193,2.15,42.291,4068.8
4068.9,26.441,0.194,2.155,42.448,4068.9
4069.0,26.858,0.196,2.158,42.345,4069.0
4069.1,27.419,0.197,2.156,42.821,4069.1
4069.2,26.388,0.198,2.151,43.144,4069.2
4069.3,24.979,0.199,2.145,43.414,4069.3
4069.4,24.081,0.201,2.138,42.928,4069.4
4069.5,24.001,0.203,2.132,43.144,4069.5
4069.6,23.949,0.206,2.127,43.525,4069.6
4069.7,23.661,0.209,2.126,43.83,4069.7
4069.8,24.076,0.21,2.129,43.689,4069.8
4069.9,23.453,0.209,2.133,43.306,4069.9
4070.0,24.884,0.206,2.138,43.416,4070.0
4070.1,25.699,0.202,2.142,43.718,4070.1
4070.2,26.347,0.2,2.145,43.912,4070.2
4070.3,26.14,0.2,2.147,43.69,4070.3
4070.4,26.714,0.202,2.149,43.634,4070.4
4070.5,26.36,0.202,2.151,43.524,4070.5
4070.6,26.646,0.201,2.154,43.143,4070.6
4070.7,27.825,0.2,2.158,43.36,4070.7
4070.8,26.693,0.198,2.16,43.251,4070.8
4070.9,26.815,0.2,2.162,43.196,4070.9
4071.0,26.975,0.2,2.163,42.818,4071.0
4071.1,26.642,0.2,2.163,42.238,4071.1
4071.2,27.253,0.194,2.161,42.134,4071.2
4071.3,26.239,0.196,2.157,42.11,4071.3
4071.4,26.844,0.198,2.153,42.66,4071.4
4071.5,25.646,0.201,2.15,42.607,4071.5
4071.6,24.33,0.203,2.147,42.66,4071.6
4071.7,26.417,0.201,2.145,42.501,4071.7
4071.8,26.961,0.2,2.145,42.553,4071.8
4071.9,27.565,0.199,2.144,42.134,4071.9
4072.0,27.225,0.198,2.144,41.875,4072.0
4072.1,25.808,0.199,2.144,41.594,4072.1
4072.2,27.503,0.203,2.146,41.366,4072.2
4072.3,27.11,0.203,2.149,41.316,4072.3
4072.4,26.752,0.202,2.154,41.519,4072.4
4072.5,26.836,0.2,2.158,41.773,4072.5
4072.6,25.959,0.201,2.161,41.695,4072.6
4072.7,26.082,0.201,2.161,41.366,4072.7
4072.8,26.006,0.2,2.16,41.265,4072.8
4072.9,26.891,0.202,2.157,41.115,4072.9
4073.0,26.505,0.199,2.156,41.064,4073.0
4073.1,26.807,0.199,2.155,40.473,4073.1
4073.2,27.883,0.202,2.155,39.85,4073.2
4073.3,29.231,0.201,2.155,39.707,4073.3
4073.4,29.703,0.206,2.156,39.149,4073.4
4073.5,29.483,0.208,2.158,39.011,4073.5
4073.6,28.155,0.208,2.161,38.603,4073.6
4073.7,26.378,0.205,2.163,37.896,4073.7
4073.8,25.811,0.202,2.161,37.55,4073.8
4073.9,25.737,0.198,2.157,37.125,4073.9
4074.0,25.409,0.198,2.153,36.626,4074.0
4074.1,26.717,0.201,2.153,36.32,4074.1
4074.2,26.322,0.201,2.158,36.017,4074.2
4074.3,27.436,0.202,2.162,35.779,4074.3
4074.4,26.623,0.203,2.163,35.465,4074.4
4074.5,26.434,0.206,2.16,35.348,4074.5
4074.6,26.855,0.208,2.158,35.291,4074.6
4074.7,27.934,0.206,2.158,35.426,4074.7
4074.8,26.581,0.202,2.16,35.348,4074.8
4074.9,25.641,0.198,2.162,35.347,4074.9
4075.0,25.791,0.195,2.162,34.85,4075.0
4075.1,27.112,0.195,2.161,34.774,4075.1
4075.2,27.443,0.197,2.158,34.436,4075.2
4075.3,27.858,0.198,2.157,33.852,4075.3
4075.4,26.845,0.196,2.161,33.744,4075.4
4075.5,26.295,0.195,2.167,33.817,4075.5
4075.6,27.122,0.193,2.176,34.017,4075.6
4075.7,26.633,0.191,2.183,34.483,4075.7
4075.8,25.397,0.193,2.186,37.161,4075.8
4075.9,26.324,0.192,2.186,34.808,4075.9
4076.0,28.025,0.191,2.182,33.093,4076.0
4076.1,27.626,0.19,2.178,27.845,4076.1
4076.2,28.554,0.187,2.176,24.247,4076.2
4076.3,29.031,0.185,2.181,22.722,4076.3
4076.4,30.624,0.186,2.192,21.829,4076.4
4076.5,34.161,0.192,2.217,20.782,4076.5
4076.6,40.187,0.2,2.256,21.034,4076.6
4076.7,47.021,0.212,2.304,19.066,4076.7
4076.8,50.875,0.223,2.355,9.957,4076.8
4076.9,58.016,0.231,2.408,5.973,4076.9
4077.0,60.857,0.24,2.458,5.174,4077.0
4077.1,64.283,0.247,2.493,4.868,4077.1
4077.2,64.228,0.25,2.502,4.648,4077.2
4077.3,64.357,0.251,2.492,3.921,4077.3
4077.4,67.392,0.251,2.481,3.561,4077.4
4077.5,67.592,0.246,2.473,3.2,4077.5
4077.6,65.295,0.246,2.471,2.784,4077.6
4077.7,63.269,0.242,2.475,3.072,4077.7
4077.8,63.718,0.238,2.481,3.347,4077.8
4077.9,66.82,0.232,2.483,3.881,4077.9
4078.0,66.427,0.227,2.478,4.168,4078.0
4078.1,67.55,0.221,2.466,3.83,4078.1
4078.2,67.433,0.218,2.454,3.36,4078.2
4078.3,65.437,0.215,2.449,3.33,4078.3
4078.4,62.575,0.216,2.451,3.408,4078.4
4078.5,62.007,0.216,2.458,3.604,4078.5
4078.6,61.392,0.218,2.461,3.641,4078.6
4078.7,60.976,0.22,2.457,3.695,4078.7
4078.8,62.63,0.222,2.444,3.821,4078.8
4078.9,63.474,0.217,2.43,3.861,4078.9
4079.0,64.246,0.209,2.417,3.87,4079.0
4079.1,62.12,0.205,2.408,3.979,4079.1
4079.2,57.757,0.206,2.4,4.096,4079.2
4079.3,58.728,0.211,2.392,4.108,4079.3
4079.4,59.937,0.217,2.385,4.07,4079.4
4079.5,59.335,0.221,2.381,4.028,4079.5
4079.6,58.987,0.223,2.381,4.117,4079.6
4079.7,60.008,0.222,2.385,4.178,4079.7
4079.8,58.996,0.221,2.394,4.29,4079.8
4079.9,59.38,0.219,2.404,4.309,4079.9
4080.0,60.284,0.216,2.414,4.327,4080.0
4080.1,60.625,0.213,2.422,4.375,4080.1
4080.2,62.627,0.211,2.428,4.43,4080.2
4080.3,59.126,0.209,2.433,4.289,4080.3
4080.4,60.227,0.211,2.435,4.341,4080.4
4080.5,60.604,0.208,2.436,4.431,4080.5
4080.6,61.545,0.206,2.435,4.577,4080.6
4080.7,62.94,0.202,2.435,4.577,4080.7
4080.8,61.436,0.203,2.435,4.803,4080.8
4080.9,61.378,0.206,2.439,4.782,4080.9
4081.0,63.121,0.209,2.446,5.15,4081.0
4081.1,63.324,0.211,2.455,5.418,4081.1
4081.2,61.862,0.214,2.462,5.286,4081.2
4081.3,63.754,0.213,2.466,5.173,4081.3
4081.4,62.225,0.208,2.468,5.93,4081.4
4081.5,60.3,0.205,2.473,5.697,4081.5
4081.6,60.646,0.204,2.48,6.799,4081.6
4081.7,61.891,0.203,2.488,9.91,4081.7
4081.8,60.445,0.204,2.495,10.863,4081.8
4081.9,60.062,0.203,2.5,10.565,4081.9
4082.0,59.611,0.2,2.504,11.923,4082.0
4082.1,59.025,0.197,2.508,12.385,4082.1
4082.2,60.038,0.199,2.511,22.219,4082.2
4082.3,60.959,0.198,2.511,26.113,4082.3
4082.4,59.639,0.199,2.507,25.47,4082.4
4082.5,58.08,0.201,2.498,50.072,4082.5
4082.6,55.554,0.199,2.489,93.871,4082.6
4082.7,55.355,0.197,2.48,411.79,4082.7
4082.8,55.918,0.196,2.471,62290.77,4082.8
4082.9,55.759,0.193,2.459,62290.77,4082.9
4083.0,53.078,0.194,2.443,62290.77,4083.0
4083.1,55.115,0.196,2.429,62290.77,4083.1
4083.2,55.82,0.198,2.42,62290.77,4083.2
4083.3,55.598,0.199,2.418,62290.77,4083.3
4083.4,54.793,0.206,2.42,62290.77,4083.4
4083.5,56.286,0.21,2.422,62290.77,4083.5
4083.6,57.649,0.213,2.423,62290.77,4083.6
4083.7,57.74,0.215,2.422,62290.77,4083.7
4083.8,57.346,0.219,2.423,62290.77,4083.8
4083.9,59.651,0.221,2.426,62290.77,4083.9
4084.0,59.969,0.225,2.435,62290.77,4084.0
4084.1,61.185,0.223,2.447,62290.77,4084.1
4084.2,58.473,0.226,2.46,62290.77,4084.2
4084.3,58.505,0.225,2.471,62290.77,4084.3
4084.4,62.519,0.226,2.477,62290.77,4084.4
4084.5,62.568,0.225,2.477,62290.77,4084.5
4084.6,60.43,0.223,2.475,62290.77,4084.6
4084.7,62.769,0.222,2.47,62290.77,4084.7
4084.8,63.853,0.219,2.463,62290.77,4084.8
4084.9,63.491,0.219,2.455,62290.77,4084.9
4085.0,60.156,0.221,2.448,62290.77,4085.0
4085.1,57.29,0.222,2.443,62290.77,4085.1
4085.2,58.411,0.223,2.445,62290.77,4085.2
4085.3,56.083,0.221,2.458,62290.77,4085.3
4085.4,56.267,0.213,2.476,62290.77,4085.4
4085.5,57.382,0.209,2.487,62290.77,4085.5
4085.6,58.591,0.209,2.485,62290.77,4085.6
4085.7,56.825,0.211,2.473,62290.77,4085.7
4085.8,58.596,0.213,2.467,62290.77,4085.8
4085.9,57.743,0.215,2.474,62290.77,4085.9
4086.0,54.143,0.217,2.491,62290.77,4086.0
4086.1,54.488,0.217,2.506,62290.77,4086.1
